OrderID	ProductID	UnitPrice	Quantity	Discount
10646	77	13	35	0.25
10647	19	9	30	0
10647	39	18	20	0
10648	22	21	15	0
10648	24	5	15	0.150000005960464
10649	28	46	20	0
10649	72	35	15	0
10650	30	26	30	0
10650	53	33	25	0.0500000007450581
10650	54	7	30	0
10651	19	9	12	0.25
10651	22	21	20	0.25
10652	30	26	2	0.25
10652	42	14	20	0
10653	16	17	30	0.100000001490116
10653	60	34	20	0.100000001490116
10654	4	22	12	0.100000001490116
10654	39	18	20	0.100000001490116
10654	54	7	6	0.100000001490116
10655	41	10	20	0.200000002980232
10656	14	23	3	0.100000001490116
10656	44	19	28	0.100000001490116
10656	47	10	6	0.100000001490116
10657	15	16	50	0
10657	41	10	24	0
10657	46	12	45	0
10657	47	10	10	0
10657	56	38	45	0
10657	60	34	30	0
10658	21	10	60	0
10658	40	18	70	0.0500000007450581
10658	60	34	55	0.0500000007450581
10658	77	13	70	0.0500000007450581
10659	31	13	20	0.0500000007450581
10659	40	18	24	0.0500000007450581
10659	70	15	40	0.0500000007450581
10660	20	81	21	0
10661	39	18	3	0.200000002980232
10661	58	13	49	0.200000002980232
10662	68	13	10	0
10663	40	18	30	0.0500000007450581
10663	42	14	30	0.0500000007450581
10663	51	53	20	0.0500000007450581
10664	10	31	24	0.150000005960464
10664	56	38	12	0.150000005960464
10664	65	21	15	0.150000005960464
10665	51	53	20	0
10665	59	55	1	0
10665	76	18	10	0
10666	29	124	36	0
10666	65	21	10	0
10667	69	36	45	0.200000002980232
10667	71	22	14	0.200000002980232
10668	31	13	8	0.100000001490116
10668	55	24	4	0.100000001490116
10668	64	33	15	0.100000001490116
10669	36	19	30	0
10670	23	9	32	0
10670	46	12	60	0
10670	67	14	25	0
10670	73	15	50	0
10670	75	8	25	0
10671	16	17	10	0
10671	62	49	10	0
10671	65	21	12	0
10672	38	264	15	0.100000001490116
10672	71	22	12	0
10673	16	17	3	0
10673	42	14	6	0
10673	43	46	6	0
10674	23	9	5	0
10675	14	23	30	0
10675	53	33	10	0
10675	58	13	30	0
10676	10	31	2	0
10676	19	9	7	0
10676	44	19	21	0
10677	26	31	30	0.150000005960464
10677	33	3	8	0.150000005960464
10678	12	38	100	0
10678	33	3	30	0
10678	41	10	120	0
10678	54	7	30	0
10679	59	55	12	0
10680	16	17	50	0.25
10680	31	13	20	0.25
10680	42	14	40	0.25
10681	19	9	30	0.100000001490116
10681	21	10	12	0.100000001490116
10681	64	33	28	0
10682	33	3	30	0
10682	66	17	4	0
10682	75	8	30	0
10683	52	7	9	0
10684	40	18	20	0
10684	47	10	40	0
10684	60	34	30	0
10685	10	31	20	0
10685	41	10	4	0
10685	47	10	15	0
10686	17	39	30	0.200000002980232
10686	26	31	15	0
10687	9	97	50	0.25
10687	29	124	10	0
10687	36	19	6	0.25
10688	10	31	18	0.100000001490116
10688	28	46	60	0.100000001490116
10688	34	14	14	0
10689	1	18	35	0.25
10690	56	38	20	0.25
10690	77	13	30	0.25
10691	1	18	30	0
10691	29	124	40	0
10691	43	46	40	0
10691	44	19	24	0
10691	62	49	48	0
10692	63	44	20	0
10693	9	97	6	0
10693	54	7	60	0.150000005960464
10693	69	36	30	0.150000005960464
10693	73	15	15	0.150000005960464
10694	7	30	90	0
10694	59	55	25	0
10694	70	15	50	0
10695	8	40	10	0
10695	12	38	4	0
10695	24	5	20	0
10696	17	39	20	0
10696	46	12	18	0
10697	19	9	7	0.25
10697	35	18	9	0.25
10697	58	13	30	0.25
10697	70	15	30	0.25
10698	11	21	15	0
10698	17	39	8	0.0500000007450581
10698	29	124	12	0.0500000007450581
10698	65	21	65	0.0500000007450581
10698	70	15	8	0.0500000007450581
10699	47	10	12	0
10700	1	18	5	0.200000002980232
10700	34	14	12	0.200000002980232
10700	68	13	40	0.200000002980232
10700	71	22	60	0.200000002980232
10701	59	55	42	0.150000005960464
10701	71	22	20	0.150000005960464
10701	76	18	35	0.150000005960464
10702	3	10	6	0
10702	76	18	15	0
10703	2	19	5	0
10703	59	55	35	0
10703	73	15	35	0
10704	4	22	6	0
10704	24	5	35	0
10704	48	13	24	0
10705	31	13	20	0
10705	32	32	4	0
10706	16	17	20	0
10706	43	46	24	0
10706	59	55	8	0
10707	55	24	21	0
10707	57	20	40	0
10707	70	15	28	0.150000005960464
10708	5	21	4	0
10708	36	19	5	0
10709	8	40	40	0
10709	51	53	28	0
10709	60	34	10	0
10710	19	9	5	0
10710	47	10	5	0
10711	19	9	12	0
10711	41	10	42	0
10711	53	33	120	0
10712	53	33	3	0.0500000007450581
10712	56	38	30	0
10713	10	31	18	0
10713	26	31	30	0
10713	45	10	110	0
10713	46	12	24	0
10714	2	19	30	0.25
10714	17	39	27	0.25
10714	47	10	50	0.25
10714	56	38	18	0.25
10714	58	13	12	0.25
10715	10	31	21	0
10715	71	22	30	0
10716	21	10	5	0
10716	51	53	7	0
10716	61	29	10	0
10717	21	10	32	0.0500000007450581
10717	54	7	15	0
10717	69	36	25	0.0500000007450581
10718	12	38	36	0
10718	16	17	20	0
10718	36	19	40	0
10718	62	49	20	0
10719	18	63	12	0.25
10719	30	26	3	0.25
10719	54	7	40	0.25
10720	35	18	21	0
10720	71	22	8	0
10721	44	19	50	0.0500000007450581
10722	2	19	3	0
10722	31	13	50	0
10722	68	13	45	0
10722	75	8	42	0
10723	26	31	15	0
10724	10	31	16	0
10724	61	29	5	0
10725	41	10	12	0
10725	52	7	4	0
10725	55	24	6	0
10726	4	22	25	0
10726	11	21	5	0
10727	17	39	20	0.0500000007450581
10727	56	38	10	0.0500000007450581
10727	59	55	10	0.0500000007450581
10728	30	26	15	0
10728	40	18	6	0
10728	55	24	12	0
10728	60	34	15	0
10729	1	18	50	0
10729	21	10	30	0
10729	50	16	40	0
10730	16	17	15	0.0500000007450581
10730	31	13	3	0.0500000007450581
10730	65	21	10	0.0500000007450581
10731	21	10	40	0.0500000007450581
10731	51	53	30	0.0500000007450581
10732	76	18	20	0
10733	14	23	16	0
10733	28	46	20	0
10733	52	7	25	0
10734	6	25	30	0
10734	30	26	15	0
10734	76	18	20	0
10735	61	29	20	0.100000001490116
10735	77	13	2	0.100000001490116
10736	65	21	40	0
10736	75	8	20	0
10737	13	6	4	0
10737	41	10	12	0
10738	16	17	3	0
10739	36	19	6	0
10739	52	7	18	0
10740	28	46	5	0.200000002980232
10740	35	18	35	0.200000002980232
10740	45	10	40	0.200000002980232
10740	56	38	14	0.200000002980232
10741	2	19	15	0.200000002980232
10742	3	10	20	0
10742	60	34	50	0
10742	72	35	35	0
10743	46	12	28	0.0500000007450581
10744	40	18	50	0.200000002980232
10745	18	63	24	0
10745	44	19	16	0
10745	59	55	45	0
10745	72	35	7	0
10746	13	6	6	0
10746	42	14	28	0
10746	62	49	9	0
10746	69	36	40	0
10747	31	13	8	0
10747	41	10	35	0
10747	63	44	9	0
10747	69	36	30	0
10748	23	9	44	0
10748	40	18	40	0
10748	56	38	28	0
10749	56	38	15	0
10749	59	55	6	0
10749	76	18	10	0
10750	14	23	5	0.150000005960464
10750	45	10	40	0.150000005960464
10750	59	55	25	0.150000005960464
10751	26	31	12	0.100000001490116
10751	30	26	30	0
10751	50	16	20	0.100000001490116
10751	73	15	15	0
10752	1	18	8	0
10752	69	36	3	0
10753	45	10	4	0
10753	74	10	5	0
10754	40	18	3	0
10755	47	10	30	0.25
10755	56	38	30	0.25
10755	57	20	14	0.25
10755	69	36	25	0.25
10756	18	63	21	0.200000002980232
10756	36	19	20	0.200000002980232
10756	68	13	6	0.200000002980232
10756	69	36	20	0.200000002980232
10757	34	14	30	0
10757	59	55	7	0
10757	62	49	30	0
10757	64	33	24	0
10758	26	31	20	0
10758	52	7	60	0
10758	70	15	40	0
10759	32	32	10	0
10760	25	14	12	0.25
10760	27	44	40	0
10760	43	46	30	0.25
10761	25	14	35	0.25
10761	75	8	18	0
10762	39	18	16	0
10762	47	10	30	0
10762	51	53	28	0
10762	56	38	60	0
10763	21	10	40	0
10763	22	21	6	0
10763	24	5	20	0
10764	3	10	20	0.100000001490116
10764	39	18	130	0.100000001490116
10765	65	21	80	0.100000001490116
10766	2	19	40	0
10766	7	30	35	0
10766	68	13	40	0
10767	42	14	2	0
10768	22	21	4	0
10768	31	13	50	0
10768	60	34	15	0
10768	71	22	12	0
10769	41	10	30	0.0500000007450581
10769	52	7	15	0.0500000007450581
10769	61	29	20	0
10769	62	49	15	0
10770	11	21	15	0.25
10771	71	22	16	0
10772	29	124	18	0
10772	59	55	25	0
10773	17	39	33	0
10773	31	13	70	0.200000002980232
10773	75	8	7	0.200000002980232
10774	31	13	2	0.25
10774	66	17	50	0
10775	10	31	6	0
10775	67	14	3	0
10776	31	13	16	0.0500000007450581
10776	42	14	12	0.0500000007450581
10776	45	10	27	0.0500000007450581
10776	51	53	120	0.0500000007450581
10777	42	14	20	0.200000002980232
10778	41	10	10	0
10779	16	17	20	0
10779	62	49	20	0
10780	70	15	35	0
10780	77	13	15	0
10781	54	7	3	0.200000002980232
10781	56	38	20	0.200000002980232
10781	74	10	35	0
10782	31	13	1	0
10783	31	13	10	0
10783	38	264	5	0
10784	36	19	30	0
10784	39	18	2	0.150000005960464
10784	72	35	30	0.150000005960464
10785	10	31	10	0
10785	75	8	10	0
10786	8	40	30	0.200000002980232
10786	30	26	15	0.200000002980232
10786	75	8	42	0.200000002980232
10787	2	19	15	0.0500000007450581
10787	29	124	20	0.0500000007450581
10788	19	9	50	0.0500000007450581
10788	75	8	40	0.0500000007450581
10789	18	63	30	0
10789	35	18	15	0
10789	63	44	30	0
10789	68	13	18	0
10790	7	30	3	0.150000005960464
10790	56	38	20	0.150000005960464
10791	29	124	14	0.0500000007450581
10791	41	10	20	0.0500000007450581
10792	2	19	10	0
10792	54	7	3	0
10792	68	13	15	0
10793	41	10	14	0
10793	52	7	8	0
10794	14	23	15	0.200000002980232
10794	54	7	6	0.200000002980232
10795	16	17	65	0
10795	17	39	35	0.25
10796	26	31	21	0.200000002980232
10796	44	19	10	0
10796	64	33	35	0.200000002980232
10796	69	36	24	0.200000002980232
10797	11	21	20	0
10798	62	49	2	0
10798	72	35	10	0
10799	13	6	20	0.150000005960464
10799	24	5	20	0.150000005960464
10799	59	55	25	0
10800	11	21	50	0.100000001490116
10800	51	53	10	0.100000001490116
10800	54	7	7	0.100000001490116
10801	17	39	40	0.25
10801	29	124	20	0.25
10802	30	26	25	0.25
10802	51	53	30	0.25
10802	55	24	60	0.25
10802	62	49	5	0.25
10803	19	9	24	0.0500000007450581
10803	25	14	15	0.0500000007450581
10803	59	55	15	0.0500000007450581
10804	10	31	36	0
10804	28	46	24	0
10804	49	20	4	0.150000005960464
10805	34	14	10	0
10805	38	264	10	0
10806	2	19	20	0.25
10806	65	21	2	0
10806	74	10	15	0.25
10807	40	18	1	0
10808	56	38	20	0.150000005960464
10808	76	18	50	0.150000005960464
10809	52	7	20	0
10810	13	6	7	0
10810	25	14	5	0
10810	70	15	5	0
10811	19	9	15	0
10811	23	9	18	0
10811	40	18	30	0
10812	31	13	16	0.100000001490116
10812	72	35	40	0.100000001490116
10812	77	13	20	0
10813	2	19	12	0.200000002980232
10813	46	12	35	0
10814	41	10	20	0
10814	43	46	20	0.150000005960464
10814	48	13	8	0.150000005960464
10814	61	29	30	0.150000005960464
10815	33	3	16	0
10816	38	264	30	0.0500000007450581
10816	62	49	20	0.0500000007450581
10817	26	31	40	0.150000005960464
10817	38	264	30	0
10817	40	18	60	0.150000005960464
10817	62	49	25	0.150000005960464
10818	32	32	20	0
10818	41	10	20	0
10819	43	46	7	0
10819	75	8	20	0
10820	56	38	30	0
10821	35	18	20	0
10821	51	53	6	0
10822	62	49	3	0
10822	70	15	6	0
10823	11	21	20	0.100000001490116
10823	57	20	15	0
10823	59	55	40	0.100000001490116
10823	77	13	15	0.100000001490116
10824	41	10	12	0
10824	70	15	9	0
10825	26	31	12	0
10825	53	33	20	0
10826	31	13	35	0
10826	57	20	15	0
10827	10	31	15	0
10827	39	18	21	0
10828	20	81	5	0
10828	38	264	2	0
10829	2	19	10	0
10829	8	40	20	0
10829	13	6	10	0
10829	60	34	21	0
10830	6	25	6	0
10830	39	18	28	0
10830	60	34	30	0
10830	68	13	24	0
10831	19	9	2	0
10831	35	18	8	0
10831	38	264	8	0
10831	43	46	9	0
10832	13	6	3	0.200000002980232
10832	25	14	10	0.200000002980232
10832	44	19	16	0.200000002980232
10832	64	33	3	0
10833	7	30	20	0.100000001490116
10833	31	13	9	0.100000001490116
10833	53	33	9	0.100000001490116
10834	29	124	8	0.0500000007450581
10834	30	26	20	0.0500000007450581
10835	59	55	15	0
10835	77	13	2	0.200000002980232
10836	22	21	52	0
10836	35	18	6	0
10836	57	20	24	0
10836	60	34	60	0
10836	64	33	30	0
10837	13	6	6	0
10837	40	18	25	0
10837	47	10	40	0.25
10837	76	18	21	0.25
10838	1	18	4	0.25
10838	18	63	25	0.25
10838	36	19	50	0.25
10839	58	13	30	0.100000001490116
10839	72	35	15	0.100000001490116
10840	25	14	6	0.200000002980232
10840	39	18	10	0.200000002980232
10841	10	31	16	0
10841	56	38	30	0
10841	59	55	50	0
10841	77	13	15	0
10842	11	21	15	0
10842	43	46	5	0
10842	68	13	20	0
10842	70	15	12	0
10843	51	53	4	0.25
10844	22	21	35	0
10845	23	9	70	0.100000001490116
10845	35	18	25	0.100000001490116
10845	42	14	42	0.100000001490116
10845	58	13	60	0.100000001490116
10845	64	33	48	0
10846	4	22	21	0
10846	70	15	30	0
10846	74	10	20	0
10847	1	18	80	0.200000002980232
10847	19	9	12	0.200000002980232
10847	37	26	60	0.200000002980232
10847	45	10	36	0.200000002980232
10847	60	34	45	0.200000002980232
10847	71	22	55	0.200000002980232
10848	5	21	30	0
10848	9	97	3	0
10849	3	10	49	0
10849	26	31	18	0.150000005960464
10850	25	14	20	0.150000005960464
10850	33	3	4	0.150000005960464
10850	70	15	30	0.150000005960464
10851	2	19	5	0.0500000007450581
10851	25	14	10	0.0500000007450581
10851	57	20	10	0.0500000007450581
10851	59	55	42	0.0500000007450581
10852	2	19	15	0
10852	17	39	6	0
10852	62	49	50	0
10853	18	63	10	0
10854	10	31	100	0.150000005960464
10854	13	6	65	0.150000005960464
10855	16	17	50	0
10855	31	13	14	0
10855	56	38	24	0
10855	65	21	15	0.150000005960464
10856	2	19	20	0
10856	42	14	20	0
10857	3	10	30	0
10857	26	31	35	0.25
10857	29	124	10	0.25
10858	7	30	5	0
10858	27	44	10	0
10858	70	15	4	0
10859	24	5	40	0.25
10859	54	7	35	0.25
10859	64	33	30	0.25
10860	51	53	3	0
10860	76	18	20	0
10861	17	39	42	0
10861	18	63	20	0
10861	21	10	40	0
10861	33	3	35	0
10861	62	49	3	0
10862	11	21	25	0
10862	52	7	8	0
10863	1	18	20	0.150000005960464
10863	58	13	12	0.150000005960464
10864	35	18	4	0
10864	67	14	15	0
10865	38	264	60	0.0500000007450581
10865	39	18	80	0.0500000007450581
10866	2	19	21	0.25
10866	24	5	6	0.25
10866	30	26	40	0.25
10867	53	33	3	0
10868	26	31	20	0
10868	35	18	30	0
10868	49	20	42	0.100000001490116
10869	1	18	40	0
10869	11	21	10	0
10869	23	9	50	0
10869	68	13	20	0
10870	35	18	3	0
10870	51	53	2	0
10871	6	25	50	0.0500000007450581
10871	16	17	12	0.0500000007450581
10871	17	39	16	0.0500000007450581
10872	55	24	10	0.0500000007450581
10872	62	49	20	0.0500000007450581
10872	64	33	15	0.0500000007450581
10872	65	21	21	0.0500000007450581
10873	21	10	20	0
10873	28	46	3	0
10874	10	31	10	0
10875	19	9	25	0
10875	47	10	21	0.100000001490116
10875	49	20	15	0
10876	46	12	21	0
10876	64	33	20	0
10877	16	17	30	0.25
10877	18	63	25	0
10878	20	81	20	0.0500000007450581
10879	40	18	12	0
10879	65	21	10	0
10879	76	18	10	0
10880	23	9	30	0.200000002980232
10880	61	29	30	0.200000002980232
10880	70	15	50	0.200000002980232
10881	73	15	10	0
10882	42	14	25	0
10882	49	20	20	0.150000005960464
10882	54	7	32	0.150000005960464
10883	24	5	8	0
10884	21	10	40	0.0500000007450581
10884	56	38	21	0.0500000007450581
10884	65	21	12	0.0500000007450581
10885	2	19	20	0
10885	24	5	12	0
10885	70	15	30	0
10885	77	13	25	0
10886	10	31	70	0
10886	31	13	35	0
10886	77	13	40	0
10887	25	14	5	0
10888	2	19	20	0
10888	68	13	18	0
10889	11	21	40	0
10889	38	264	40	0
10890	17	39	15	0
10890	34	14	10	0
10890	41	10	14	0
10891	30	26	15	0.0500000007450581
10892	59	55	40	0.0500000007450581
10893	8	40	30	0
10893	24	5	10	0
10893	29	124	24	0
10893	30	26	35	0
10893	36	19	20	0
10894	13	6	28	0.0500000007450581
10894	69	36	50	0.0500000007450581
10894	75	8	120	0.0500000007450581
10895	24	5	110	0
10895	39	18	45	0
10895	40	18	91	0
10895	60	34	100	0
10896	45	10	15	0
10896	56	38	16	0
10897	29	124	80	0
10897	30	26	36	0
10898	13	6	5	0
10899	39	18	8	0.150000005960464
10900	70	15	3	0.25
10901	41	10	30	0
10901	71	22	30	0
10902	55	24	30	0.150000005960464
10902	62	49	6	0.150000005960464
10903	13	6	40	0
10903	65	21	21	0
10903	68	13	20	0
10904	58	13	15	0
10904	62	49	35	0
10905	1	18	20	0.0500000007450581
10906	61	29	15	0
10907	75	8	14	0
10908	7	30	20	0.0500000007450581
10908	52	7	14	0.0500000007450581
10909	7	30	12	0
10909	16	17	15	0
10909	41	10	5	0
10910	19	9	12	0
10910	49	20	10	0
10910	61	29	5	0
10911	1	18	10	0
10911	17	39	12	0
10911	67	14	15	0
10912	11	21	40	0.25
10912	29	124	60	0.25
10913	4	22	30	0.25
10913	33	3	40	0.25
10913	58	13	15	0
10914	71	22	25	0
10915	17	39	10	0
10915	33	3	30	0
10915	54	7	10	0
10916	16	17	6	0
10916	32	32	6	0
10916	57	20	20	0
10917	30	26	1	0
10917	60	34	10	0
10918	1	18	60	0.25
10918	60	34	25	0.25
10919	16	17	24	0
10919	25	14	24	0
10919	40	18	20	0
10920	50	16	24	0
10921	35	18	10	0
10921	63	44	40	0
10922	17	39	15	0
10922	24	5	35	0
10923	42	14	10	0.200000002980232
10923	43	46	10	0.200000002980232
10923	67	14	24	0.200000002980232
10924	10	31	20	0.100000001490116
10924	28	46	30	0.100000001490116
10924	75	8	6	0
10925	36	19	25	0.150000005960464
10925	52	7	12	0.150000005960464
10926	11	21	2	0
10926	13	6	10	0
10926	19	9	7	0
10926	72	35	10	0
10927	20	81	5	0
10927	52	7	5	0
10927	76	18	20	0
10928	47	10	5	0
10928	76	18	5	0
10929	21	10	60	0
10929	75	8	49	0
10929	77	13	15	0
10930	21	10	36	0
10930	27	44	25	0
10930	55	24	25	0.200000002980232
10930	58	13	30	0.200000002980232
10931	13	6	42	0.150000005960464
10931	57	20	30	0
10932	16	17	30	0.100000001490116
10932	62	49	14	0.100000001490116
10932	72	35	16	0
10932	75	8	20	0.100000001490116
10933	53	33	2	0
10933	61	29	30	0
10934	6	25	20	0
10935	1	18	21	0
10935	18	63	4	0.25
10935	23	9	8	0.25
10936	36	19	30	0.200000002980232
10937	28	46	8	0
10937	34	14	20	0
10938	13	6	20	0.25
10938	43	46	24	0.25
10938	60	34	49	0.25
10938	71	22	35	0.25
10939	2	19	10	0.150000005960464
10939	67	14	40	0.150000005960464
10940	7	30	8	0
10940	13	6	20	0
10941	31	13	44	0.25
10941	62	49	30	0.25
10941	68	13	80	0.25
10941	72	35	50	0
10942	49	20	28	0
10943	13	6	15	0
10943	22	21	21	0
10943	46	12	15	0
10944	11	21	5	0.25
10944	44	19	18	0.25
10944	56	38	18	0
10945	13	6	20	0
10945	31	13	10	0
10946	10	31	25	0
10946	24	5	25	0
10946	77	13	40	0
10947	59	55	4	0
10948	50	16	9	0
10948	51	53	40	0
10948	55	24	4	0
10949	6	25	12	0
10949	10	31	30	0
10949	17	39	6	0
10949	62	49	60	0
10950	4	22	5	0
10951	33	3	15	0.0500000007450581
10951	41	10	6	0.0500000007450581
10951	75	8	50	0.0500000007450581
10952	6	25	16	0.0500000007450581
10952	28	46	2	0
10953	20	81	50	0.0500000007450581
10953	31	13	50	0.0500000007450581
10954	16	17	28	0.150000005960464
10954	31	13	25	0.150000005960464
10954	45	10	30	0
10954	60	34	24	0.150000005960464
10955	75	8	12	0.200000002980232
10956	21	10	12	0
10956	47	10	14	0
10956	51	53	8	0
10957	30	26	30	0
10957	35	18	40	0
10957	64	33	8	0
10958	5	21	20	0
10958	7	30	6	0
10958	72	35	5	0
10959	75	8	20	0.150000005960464
10960	24	5	10	0.25
10960	41	10	24	0
10961	52	7	6	0.0500000007450581
10961	76	18	60	0
10962	7	30	45	0
10962	13	6	77	0
10962	53	33	20	0
10962	69	36	9	0
10962	76	18	44	0
10963	60	34	2	0.150000005960464
10964	18	63	6	0
10964	38	264	5	0
10964	69	36	10	0
10965	51	53	16	0
10966	37	26	8	0
10966	56	38	12	0.150000005960464
10966	62	49	12	0.150000005960464
10967	19	9	12	0
10967	49	20	40	0
10968	12	38	30	0
10968	24	5	30	0
10968	64	33	4	0
10969	46	12	9	0
10970	52	7	40	0.200000002980232
10971	29	124	14	0
10972	17	39	6	0
10972	33	3	7	0
10973	26	31	5	0
10973	41	10	6	0
10973	75	8	10	0
10974	63	44	10	0
10975	8	40	16	0
10975	75	8	10	0
10976	28	46	20	0
10977	39	18	30	0
10977	47	10	30	0
10977	51	53	10	0
10977	63	44	20	0
10978	8	40	20	0.150000005960464
10978	21	10	40	0.150000005960464
10978	40	18	10	0
10978	44	19	6	0.150000005960464
10979	7	30	18	0
10979	12	38	20	0
10979	24	5	80	0
10979	27	44	30	0
10979	31	13	24	0
10979	63	44	35	0
10980	75	8	40	0.200000002980232
10981	38	264	60	0
10982	7	30	20	0
10982	43	46	9	0
10983	13	6	84	0.150000005960464
10983	57	20	15	0
10984	16	17	55	0
10984	24	5	20	0
10984	36	19	40	0
10985	16	17	36	0.100000001490116
10985	18	63	8	0.100000001490116
10985	32	32	35	0.100000001490116
10986	11	21	30	0
10986	20	81	15	0
10986	76	18	10	0
10986	77	13	15	0
10987	7	30	60	0
10987	43	46	6	0
10987	72	35	20	0
10988	7	30	60	0
10988	62	49	40	0.100000001490116
10989	6	25	40	0
10989	11	21	15	0
10989	41	10	4	0
10990	21	10	65	0
10990	34	14	60	0.150000005960464
10990	55	24	65	0.150000005960464
10990	61	29	66	0.150000005960464
10991	2	19	50	0.200000002980232
10991	70	15	20	0.200000002980232
10991	76	18	90	0.200000002980232
10992	72	35	2	0
10993	29	124	50	0.25
10993	41	10	35	0.25
10994	59	55	18	0.0500000007450581
10995	51	53	20	0
10995	60	34	4	0
10996	42	14	40	0
10997	32	32	50	0
10997	46	12	20	0.25
10997	52	7	20	0.25
10998	24	5	12	0
10998	61	29	7	0
10998	74	10	20	0
10998	75	8	30	0
10999	41	10	20	0.0500000007450581
10999	51	53	15	0.0500000007450581
10999	77	13	21	0.0500000007450581
11000	4	22	25	0.25
11000	24	5	30	0.25
11000	77	13	30	0
11001	7	30	60	0
11001	22	21	25	0
11001	46	12	25	0
11001	55	24	6	0
11002	13	6	56	0
11002	35	18	15	0.150000005960464
11002	42	14	24	0.150000005960464
11002	55	24	40	0
11003	1	18	4	0
11003	40	18	10	0
11003	52	7	10	0
11004	26	31	6	0
11004	76	18	6	0
11005	1	18	2	0
11005	59	55	10	0
11006	1	18	8	0
11006	29	124	2	0.25
11007	8	40	30	0
11007	29	124	10	0
11007	42	14	14	0
11008	28	46	70	0.0500000007450581
11008	34	14	90	0.0500000007450581
11008	71	22	21	0
11009	24	5	12	0
11009	36	19	18	0.25
11009	60	34	9	0
11010	7	30	20	0
11010	24	5	10	0
11011	58	13	40	0.0500000007450581
11011	71	22	20	0
11012	19	9	50	0.0500000007450581
11012	60	34	36	0.0500000007450581
11012	71	22	60	0.0500000007450581
11013	23	9	10	0
11013	42	14	4	0
11013	45	10	20	0
11013	68	13	2	0
11014	41	10	28	0.100000001490116
11015	30	26	15	0
11015	77	13	18	0
11016	31	13	15	0
11016	36	19	16	0
11017	3	10	25	0
11017	59	55	110	0
11017	70	15	30	0
11018	12	38	20	0
11018	18	63	10	0
11018	56	38	5	0
11019	46	12	3	0
11019	49	20	2	0
11020	10	31	24	0.150000005960464
11021	2	19	11	0.25
11021	20	81	15	0
11021	26	31	63	0
11021	51	53	44	0.25
11021	72	35	35	0
11022	19	9	35	0
11022	69	36	30	0
11023	7	30	4	0
11023	43	46	30	0
11024	26	31	12	0
11024	33	3	30	0
11024	65	21	21	0
11024	71	22	50	0
11025	1	18	10	0.100000001490116
11025	13	6	20	0.100000001490116
11026	18	63	8	0
11026	51	53	10	0
11027	24	5	30	0.25
11027	62	49	21	0.25
11028	55	24	35	0
11028	59	55	24	0
11029	56	38	20	0
11029	63	44	12	0
11030	2	19	100	0.25
11030	5	21	70	0
11030	29	124	60	0.25
11030	59	55	100	0.25
11031	1	18	45	0
11031	13	6	80	0
11031	24	5	21	0
11031	64	33	20	0
11031	71	22	16	0
11032	36	19	35	0
11032	38	264	25	0
11032	59	55	30	0
11033	53	33	70	0.100000001490116
11033	69	36	36	0.100000001490116
11034	21	10	15	0.100000001490116
11034	44	19	12	0
11034	61	29	6	0
11035	1	18	10	0
11035	35	18	60	0
11035	42	14	30	0
11035	54	7	10	0
11036	13	6	7	0
11036	59	55	30	0
11037	70	15	4	0
11038	40	18	5	0.200000002980232
11038	52	7	2	0
11038	71	22	30	0
11039	28	46	20	0
11039	35	18	24	0
11039	49	20	60	0
11039	57	20	28	0
11040	21	10	20	0
11041	2	19	30	0.200000002980232
11041	63	44	30	0
11042	44	19	15	0
11042	61	29	4	0
11043	11	21	10	0
11044	62	49	12	0
11045	33	3	15	0
11045	51	53	24	0
11046	12	38	20	0.0500000007450581
11046	32	32	15	0.0500000007450581
11046	35	18	18	0.0500000007450581
11047	1	18	25	0.25
11047	5	21	30	0.25
11048	68	13	42	0
11049	2	19	10	0.200000002980232
11049	12	38	4	0.200000002980232
11050	76	18	50	0.100000001490116
11051	24	5	10	0.200000002980232
11052	43	46	30	0.200000002980232
11052	61	29	10	0.200000002980232
11053	18	63	35	0.200000002980232
11053	32	32	20	0
11053	64	33	25	0.200000002980232
11054	33	3	10	0
11054	67	14	20	0
11055	24	5	15	0
11055	25	14	15	0
11055	51	53	20	0
11055	57	20	20	0
11056	7	30	40	0
11056	55	24	35	0
11056	60	34	50	0
11057	70	15	3	0
11058	21	10	3	0
11058	60	34	21	0
11058	61	29	4	0
11059	13	6	30	0
11059	17	39	12	0
11059	60	34	35	0
11060	60	34	4	0
11060	77	13	10	0
11061	60	34	15	0
11062	53	33	10	0.200000002980232
11062	70	15	12	0.200000002980232
11063	34	14	30	0
11063	40	18	40	0.100000001490116
11063	41	10	30	0.100000001490116
11064	17	39	77	0.100000001490116
11064	41	10	12	0
11064	53	33	25	0.100000001490116
11064	55	24	4	0.100000001490116
11064	68	13	55	0
11065	30	26	4	0.25
11065	54	7	20	0.25
11066	16	17	3	0
11066	19	9	42	0
11066	34	14	35	0
11067	41	10	9	0
11068	28	46	8	0.150000005960464
11068	43	46	36	0.150000005960464
11068	77	13	28	0.150000005960464
11069	39	18	20	0
11070	1	18	40	0.150000005960464
11070	2	19	20	0.150000005960464
11070	16	17	30	0.150000005960464
11070	31	13	20	0
11071	7	30	15	0.0500000007450581
11071	13	6	10	0.0500000007450581
11072	2	19	8	0
11072	41	10	40	0
11072	50	16	22	0
11072	64	33	130	0
11073	11	21	10	0
11073	24	5	20	0
11074	16	17	14	0.0500000007450581
11075	2	19	10	0.150000005960464
11075	46	12	30	0.150000005960464
11075	76	18	2	0.150000005960464
11076	6	25	20	0.25
